[2024-09-23 14:45:15] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-09-23 14:45:15] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-09-23 14:45:15] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-09-23 14:45:18] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-09-23 14:45:18] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-09-23 14:45:18] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-09-23 14:45:20] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715\
[2024-09-23 14:45:20] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/portfolio/
[2024-09-23 14:45:35] [class-ss-page.php:119] Checking Content Identical:5802c10392983b9e450f98e6274fca6215c6415c===. Value: FALSE
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/announcements-app.min.js.LICENSE.txt
[2024-09-23 14:45:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 597
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f17f0f76e08-URboiw.tmp
[2024-09-23 14:45:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/announcements-app.min.js.LICENSE.txt?simply_static_page=2087
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/announcements-app.min.js.LICENSE.txt?simply_static_page=2087
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/announcements-app.min.js.LICENSE.txt
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f17f0f76e08-URboiw.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715/wp-content/plugins/elementor/assets/js/announcements-app.min.js.LICENSE.txt
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-23 14:45:35] [class-ss-page.php:119] Checking Content Identical:b1881002be3d4d5fce842624241a654c954c677f===. Value: FALSE
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app-loader.js
[2024-09-23 14:45:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 597
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f17f0f7f9fe-nXal9t.tmp
[2024-09-23 14:45:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app-loader.js?simply_static_page=2088
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app-loader.js?simply_static_page=2088
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:103] Filesize: 267436 bytes
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app-loader.js
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f17f0f7f9fe-nXal9t.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715/wp-content/plugins/elementor/assets/js/app-loader.js
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-23 14:45:35] [class-ss-page.php:119] Checking Content Identical:dd05e4b2da18db966f3e50e1a38892c08dd2e36b===. Value: FALSE
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app-loader.min.js
[2024-09-23 14:45:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 597
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f17f0f89a36-4VYwJV.tmp
[2024-09-23 14:45:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app-loader.min.js?simply_static_page=2089
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app-loader.min.js?simply_static_page=2089
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:103] Filesize: 92582 bytes
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app-loader.min.js
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f17f0f89a36-4VYwJV.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715/wp-content/plugins/elementor/assets/js/app-loader.min.js
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-23 14:45:35] [class-ss-page.php:119] Checking Content Identical:432e2544f132fc5dede99adf8004e64896cb4fc6===. Value: FALSE
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app-packages.js
[2024-09-23 14:45:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 597
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f17f0f92d79-L0b0Uh.tmp
[2024-09-23 14:45:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app-packages.js?simply_static_page=2090
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app-packages.js?simply_static_page=2090
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:103] Filesize: 359958 bytes
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app-packages.js
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f17f0f92d79-L0b0Uh.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715/wp-content/plugins/elementor/assets/js/app-packages.js
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-23 14:45:35] [class-ss-page.php:119] Checking Content Identical:b584fd1048f3a573979be42b868c43e56fe1f332===. Value: FALSE
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app-packages.min.js
[2024-09-23 14:45:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 597
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f17f0f9cfa1-SBo2Z2.tmp
[2024-09-23 14:45:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app-packages.min.js?simply_static_page=2091
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app-packages.min.js?simply_static_page=2091
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:103] Filesize: 124075 bytes
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app-packages.min.js
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f17f0f9cfa1-SBo2Z2.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715/wp-content/plugins/elementor/assets/js/app-packages.min.js
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-23 14:45:35] [class-ss-page.php:119] Checking Content Identical:91df70c327fa48f9f089e6f1c9e38d553b19f0e4===. Value: FALSE
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app-packages.min.js.LICENSE.txt
[2024-09-23 14:45:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 597
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f17f0fa60ca-thNqzu.tmp
[2024-09-23 14:45:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app-packages.min.js.LICENSE.txt?simply_static_page=2092
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app-packages.min.js.LICENSE.txt?simply_static_page=2092
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app-packages.min.js.LICENSE.txt
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f17f0fa60ca-thNqzu.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715/wp-content/plugins/elementor/assets/js/app-packages.min.js.LICENSE.txt
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-23 14:45:35] [class-ss-page.php:119] Checking Content Identical:b1881002be3d4d5fce842624241a654c954c677f===. Value: FALSE
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app.js
[2024-09-23 14:45:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 597
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f17f0fadf0c-q5SoHN.tmp
[2024-09-23 14:45:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app.js?simply_static_page=2093
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app.js?simply_static_page=2093
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:103] Filesize: 815383 bytes
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app.js
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f17f0fadf0c-q5SoHN.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715/wp-content/plugins/elementor/assets/js/app.js
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-23 14:45:35] [class-ss-page.php:119] Checking Content Identical:9b1ee4430a4ee7abfa95aad074be823d1a148f90===. Value: FALSE
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app.min.js
[2024-09-23 14:45:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:14; Total: 597
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f17f0fba97d-IEyqOS.tmp
[2024-09-23 14:45:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app.min.js?simply_static_page=2094
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app.min.js?simply_static_page=2094
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:103] Filesize: 299282 bytes
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app.min.js
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f17f0fba97d-IEyqOS.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715/wp-content/plugins/elementor/assets/js/app.min.js
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-23 14:45:35] [class-ss-page.php:119] Checking Content Identical:9d454846d44f45546ec6dec6fd8c49234ad8bdf3===. Value: FALSE
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app.min.js.LICENSE.txt
[2024-09-23 14:45:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:13; Total: 597
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f17f0fc485c-28piEn.tmp
[2024-09-23 14:45:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app.min.js.LICENSE.txt?simply_static_page=2095
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/app.min.js.LICENSE.txt?simply_static_page=2095
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:103] Filesize: 637 bytes
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/app.min.js.LICENSE.txt
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f17f0fc485c-28piEn.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715/wp-content/plugins/elementor/assets/js/app.min.js.LICENSE.txt
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-23 14:45:35] [class-ss-page.php:119] Checking Content Identical:a8cd41f35d9642d28759efe1289925bbcd65eab1===. Value: FALSE
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js
[2024-09-23 14:45:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:12; Total: 597
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f17f0fccd35-qinVte.tmp
[2024-09-23 14:45:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js?simply_static_page=2096
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js?simply_static_page=2096
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:103] Filesize: 299142 bytes
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\nitya\AppData\Local\Temp/66f17f0fccd35-qinVte.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1727102715/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.js
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-09-23 14:45:35] [class-ss-page.php:119] Checking Content Identical:b3d4c3b4964e2e47f86001b2f5cef9b9972b38e6===. Value: FALSE
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js
[2024-09-23 14:45:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:11; Total: 597
[2024-09-23 14:45:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-09-23 14:45:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\nitya\AppData\Local\Temp/66f17f0fd7059-u3wdZk.tmp
[2024-09-23 14:45:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/atomic-widgets-editor.min.js?simply_static_page=2097
